Chr	WT O1	WT O2	MUT O1	MUT O2	WT Term Ratio	MUT Term Ratio	Corr Coeff	Euclidean Dist	FirstDer Corr	FirstDer Dist	SecDer Corr	SecDer Dist
9	135204	175292	135255	174380	0.426062662143	0.633757188498	0.967323713448	211.509973819	0.937173994284	34.2136965836	0.816616634077	1.53177448577
9	175292	214941	174380	214881	0.192463870463	0.250462951532	0.906132156951	296.324413805	0.846565110066	69.7294397011	0.713012419918	2.24253665616
9	214941	247232	214881	247165	0.758787278189	0.954466608846	0.927820917926	152.336704265	0.813375865698	53.6217436336	0.793211576845	1.16225449182
9	247232	311422	247165	310813	0.555771927091	0.581149446958	0.986775104091	244.741614625	0.917321533908	51.1816819047	0.848540905816	1.87122680115
9	311422	342741	310813	343025	0.234234809541	0.406121942133	0.923289420267	182.915390696	0.91111284003	40.5997994592	0.848669518781	1.28089446874
9	342741	356703	343025	356222	0.387981664518	0.134879139198	0.905121162476	38.9833287631	0.947568043792	15.1888893635	0.924903500314	0.500188357269
10	68284	99343	68656	99380	0.426382047072	0.395423772946	0.988584550405	66.7828960242	0.982780984979	15.4570670961	0.958371548389	0.367831230891
10	99343	161993	99380	162020	0.557829209896	0.392975734355	0.901954687822	322.987210417	0.903813780069	44.080667214	0.881136744218	0.819265333582
10	161993	204324	162020	204933	0.28560629326	0.399436068324	0.904102931317	256.457531103	0.924740585606	36.9244236079	0.906529792791	0.673201105681
10	204324	227424	204933	228307	0.748398268398	0.659450671686	0.984079903403	132.948523124	0.984487855221	15.2978997158	0.93620684881	0.482221172786
10	227424	299273	228307	299315	0.711311222146	0.647497465074	0.959148832993	307.754203553	0.96635188044	25.4987032044	0.931441971311	0.790607709144
10	299273	374983	299315	374880	0.225729758288	0.468051787644	0.950121166947	319.138635316	0.930177928252	41.428284219	0.853175806545	1.04544392094
10	374983	417290	374880	417323	0.452501950032	0.467332657918	0.986360416181	268.982726509	0.931831557666	47.7062597404	0.873467819368	0.82051017702
10	417290	442802	417323	443458	0.685285355911	0.317658312608	0.777191194949	333.705963343	0.811109539658	56.5422448249	0.828538631416	0.787216093003
10	442802	453551	443458	455664	0.935901014048	0.523349172538	0.882591786828	100.924198403	0.976344616021	18.1093770654	0.940325330206	0.456991516126
10	453551	483032	455664	483599	0.681489773074	0.609199928405	0.877654895201	170.859835085	0.973112934377	18.8817603874	0.960097326273	0.409336724135
10	483032	540722	483599	540602	0.189946264517	0.507306632984	0.895351546487	540.532274052	0.902471380055	40.3162269971	0.863644232942	0.685893667156
10	540722	613131	540602	613109	0.513016337748	0.354448536003	0.927194042012	627.399008804	0.869796312672	59.4808354918	0.875525280055	0.861128701429
10	613131	684060	613109	683948	0.387711655317	0.373551292367	0.995276588669	252.425554217	0.977655065468	37.515315563	0.946709313053	0.666800536903
11	56050	98470	56017	98786	0.66438000943	0.653557483224	0.990388034858	102.463683836	0.963903938652	33.0640257675	0.913028655524	0.852503367663
11	98470	153163	98786	153204	0.487576106632	0.524256679775	0.988800033419	182.625096876	0.963641620212	27.2813998839	0.887962503571	0.726188494898
11	153163	197290	153204	196547	0.599836834591	0.50654084858	0.949935786557	188.46919557	0.954641246774	26.639713214	0.884544854787	0.673801066899
11	197290	213328	196547	213015	0.368624516773	0.408974981783	0.983661488893	59.8369761181	0.967930953282	20.7200265176	0.925108445215	0.491683044153
11	213328	258336	213015	258444	0.506865446143	0.284377820335	0.981778472328	160.381587727	0.954175499349	27.3030298582	0.842571457862	0.785981668548
11	258336	302969	258444	302778	0.318419106939	0.327265755402	0.992856208849	82.5439530726	0.974876512979	20.9477587979	0.927384047074	0.536587025464
11	302969	328992	302778	329598	0.65073204473	0.274981357196	0.802269484035	389.782590667	0.847145052585	55.6104336427	0.828287847008	1.02358157014
11	328992	389324	329598	389331	0.612345024199	0.813779652788	0.978713873195	174.386810887	0.953922021313	31.4742875439	0.882603163743	1.01033690229
11	389324	418480	389331	417980	0.416758128687	0.445251143146	0.996617710475	106.489797965	0.974669694224	21.2050709857	0.933178254114	0.532636404141
